2019-10-31 18:52:59,40.627883,14.366858
2019-10-31 18:52:52,40.627883,14.366858
2019-10-31 18:35:23,40.627808,14.364933
2019-10-31 18:26:12,40.628197,14.367075
2019-10-31 12:17:17,40.634303,14.602580
2019-10-31 12:08:10,40.635808,14.601962
2019-10-31 12:07:51,40.635708,14.601955
2019-10-31 12:07:41,40.635583,14.602013
2019-10-31 11:27:13,40.632400,14.603013
2019-10-31 11:26:50,40.632347,14.603062
2019-10-31 11:26:42,40.632350,14.603067
2019-10-31 11:26:35,40.632338,14.603063
2019-10-31 11:26:15,40.632330,14.603028
2019-10-31 11:25:18,40.632358,14.603080
2019-10-31 11:25:05,40.632325,14.603017
2019-10-31 11:24:57,40.632337,14.603038
2019-10-31 11:24:55,40.632328,14.603042
2019-10-31 11:24:54,40.632337,14.603033
2019-10-31 11:24:50,40.632347,14.603025
2019-10-31 11:24:49,40.632347,14.603017
2019-10-31 11:24:47,40.632347,14.603012
2019-10-31 11:16:12,40.631775,14.595912
2019-10-31 11:13:15,40.626672,14.584980
2019-10-31 11:10:47,40.621478,14.579305
2019-10-31 10:50:16,40.612258,14.522980
2019-10-31 10:47:56,40.615363,14.523095
2019-10-31 10:47:51,40.615525,14.523222
2019-10-31 10:47:11,40.616317,14.521728
2019-10-31 10:47:04,40.616128,14.520967
2019-10-31 10:47:03,40.616037,14.520895
2019-10-31 10:28:56,40.630163,14.487425
2019-10-31 10:28:52,40.630220,14.487412
2019-10-31 10:28:45,40.630583,14.487155
2019-10-31 10:28:35,40.630875,14.487178
2019-10-31 10:28:13,40.631053,14.486542
2019-10-31 10:28:09,40.630938,14.486470
2019-10-31 10:28:02,40.630170,14.485288
2019-10-31 10:26:18,40.633113,14.483203
2019-10-31 10:26:18,40.633113,14.483203
2019-10-31 10:26:04,40.632645,14.483420
2019-10-31 10:25:36,40.631663,14.482542
2019-10-31 10:25:33,40.631683,14.482247
2019-10-31 10:25:32,40.631683,14.482247
2019-10-31 10:25:32,40.631553,14.482178
2019-10-31 10:25:04,40.630517,14.481880
2019-10-31 10:24:15,40.629528,14.482303
2019-10-31 10:24:10,40.629475,14.482275
2019-10-31 10:23:52,40.629538,14.481422
2019-10-31 10:21:40,40.629862,14.477763
2019-10-31 10:21:35,40.629638,14.477472
2019-10-31 10:21:15,40.628680,14.478628
